;age;job;marital;education;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;response;Default;Housing;Loan;Cellular
2484;49;management;married;university.degree;jul;mon;182;12;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0
2485;41;technician;married;high.school;jun;fri;145;24;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
2486;60;blue-collar;married;professional.course;may;tue;59;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2487;42;services;married;high.school;apr;mon;274;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;0;1
2488;39;services;married;high.school;may;thu;328;2;6;3;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1;0;1;0;1
2489;52;admin.;married;university.degree;aug;thu;331;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;0;0;1
2490;29;blue-collar;married;basic.6y;may;thu;108;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;1
2491;40;blue-collar;single;professional.course;jul;thu;498;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2492;30;services;married;high.school;may;fri;147;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;0;0;0
2493;38;admin.;married;high.school;may;wed;275;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;0;0;1
2494;37;admin.;married;high.school;may;tue;316;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2495;60;blue-collar;divorced;basic.4y;jul;wed;105;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
2496;26;blue-collar;single;basic.9y;jul;mon;200;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
2497;37;management;married;university.degree;jun;thu;288;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
2498;56;services;married;high.school;may;fri;90;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0
2499;44;technician;married;high.school;aug;fri;390;2;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;1;1;1
2500;46;admin.;married;high.school;may;fri;318;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;0;0;1
2501;59;admin.;married;university.degree;oct;tue;85;1;999;0;nonexistent;-0.1;93.79799999999999;-40.4;4.968;5195.8;1;0;0;0;0
2502;52;services;married;high.school;aug;tue;607;5;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
2503;40;technician;divorced;professional.course;aug;tue;279;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
2504;44;services;married;high.school;jun;fri;40;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
2505;35;management;married;university.degree;nov;mon;121;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;0;1
2506;33;technician;married;professional.course;aug;fri;335;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
2507;38;blue-collar;married;basic.4y;may;thu;130;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;1
2508;53;entrepreneur;married;basic.4y;apr;tue;398;2;999;0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1;0;1;1;1
2509;56;unemployed;divorced;high.school;may;wed;267;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0
2510;48;blue-collar;married;high.school;aug;wed;128;6;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
2511;45;admin.;divorced;high.school;jul;fri;800;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2512;56;admin.;married;university.degree;may;fri;213;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2513;48;management;married;university.degree;oct;wed;294;1;999;1;failure;-3.4;92.431;-26.9;0.74;5017.5;1;0;1;0;1
2514;62;admin.;married;high.school;mar;mon;163;2;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.52;5099.1;1;0;0;0;0
2515;24;services;single;high.school;jul;thu;1150;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;1;0;0;0;1
2516;33;admin.;single;high.school;oct;mon;87;1;999;0;nonexistent;-3.4;92.431;-26.9;0.731;5017.5;0;0;0;0;1
2517;49;technician;divorced;professional.course;mar;tue;361;2;999;1;failure;-1.8;93.369;-34.8;0.635;5008.7;0;0;1;0;1
2518;54;housemaid;married;professional.course;oct;mon;187;2;999;0;nonexistent;-3.4;92.431;-26.9;0.7390000000000001;5017.5;0;0;0;0;0
2519;57;technician;divorced;university.degree;jun;tue;187;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;1;0
2520;31;admin.;single;high.school;nov;fri;89;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;0;0;1
2521;51;admin.;married;university.degree;jul;thu;147;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
2522;35;admin.;single;basic.4y;may;mon;95;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2523;50;technician;single;university.degree;apr;fri;634;1;999;0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1;0;1;0;0
2524;30;admin.;single;university.degree;aug;fri;83;1;999;2;failure;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;0;0;1;0;1
2525;30;blue-collar;married;basic.9y;jul;mon;245;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2526;32;blue-collar;married;basic.6y;may;wed;630;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;0
2527;45;blue-collar;single;high.school;may;mon;8;7;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;0;1
2528;46;admin.;divorced;high.school;jun;mon;372;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;1;0;1;0;1
2529;48;blue-collar;married;basic.4y;jun;mon;984;4;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;0;0;0
2530;31;entrepreneur;single;university.degree;nov;thu;1855;3;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
2531;40;technician;married;university.degree;may;fri;133;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;1;1
2532;56;blue-collar;married;basic.4y;apr;fri;422;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;0;1
2533;42;technician;married;professional.course;may;mon;377;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.264;5099.1;1;0;0;0;1
2534;57;admin.;divorced;university.degree;nov;wed;5;1;999;0;nonexistent;-0.1;93.2;-42.0;4.663;5195.8;0;0;0;0;0
2535;47;technician;married;professional.course;may;fri;261;6;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
2536;36;technician;married;university.degree;may;mon;101;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.264;5099.1;0;0;1;1;1
2537;53;services;married;high.school;may;wed;429;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
2538;58;self-employed;married;basic.9y;aug;tue;83;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
2539;36;blue-collar;married;basic.9y;nov;tue;95;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;1;0;1
2540;35;admin.;single;university.degree;may;thu;143;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;1
2541;34;blue-collar;married;basic.9y;jun;thu;266;4;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0
2542;41;admin.;married;basic.6y;apr;fri;1203;2;999;1;failure;-1.8;93.075;-47.1;1.479;5099.1;1;0;0;0;1
2543;30;admin.;married;professional.course;may;mon;399;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.354;5099.1;0;0;0;0;1
2544;30;technician;single;professional.course;aug;wed;129;3;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
2545;37;services;single;high.school;may;tue;227;9;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
2546;53;services;married;basic.9y;jul;tue;723;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.955;5228.1;0;0;1;0;0
2547;34;services;married;high.school;may;tue;369;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;1;1
2548;28;admin.;single;university.degree;may;fri;119;4;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;0;1
2549;29;entrepreneur;single;university.degree;jun;wed;347;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;0;0;0;0;0
2550;44;admin.;married;university.degree;nov;fri;358;4;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;1
2551;56;retired;married;high.school;jul;fri;308;2;999;0;nonexistent;-2.9;92.469;-33.6;1.0590000000000002;5076.2;1;0;1;1;1
2552;31;services;single;high.school;jul;thu;16;35;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
2553;40;blue-collar;single;basic.9y;jun;mon;128;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;1;0;0
2554;47;blue-collar;married;high.school;may;fri;72;6;6;1;success;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;1;1;0
2555;37;management;single;university.degree;may;tue;107;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;0;0;1
2556;57;retired;married;university.degree;may;tue;768;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
2557;37;blue-collar;single;professional.course;aug;wed;94;3;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;0;1
2558;52;self-employed;single;basic.4y;may;thu;61;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0
2559;34;admin.;single;university.degree;aug;fri;78;3;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;1;1
2560;43;services;married;high.school;may;tue;262;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0
2561;34;blue-collar;single;university.degree;mar;fri;98;2;999;0;nonexistent;-1.8;93.369;-34.8;0.636;5008.7;0;0;0;0;1
2562;49;admin.;married;university.degree;nov;tue;163;1;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
2563;25;admin.;single;high.school;jun;wed;54;3;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;0;0;1;0;0
2564;38;services;married;high.school;jul;thu;74;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;1;1
2565;40;unemployed;divorced;high.school;jun;thu;257;1;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;0;1;0
2566;31;technician;single;university.degree;nov;tue;259;1;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
2567;29;technician;married;professional.course;may;tue;64;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2568;57;admin.;married;university.degree;jul;thu;73;10;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2569;38;management;married;university.degree;may;fri;525;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;0;0;1
2570;48;admin.;single;university.degree;nov;wed;210;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;1
2571;32;admin.;single;university.degree;aug;wed;823;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;1;0;0;0;1
2572;30;self-employed;married;university.degree;sep;mon;103;2;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.7709999999999999;5017.5;0;0;1;0;0
2573;52;retired;divorced;basic.4y;jun;thu;26;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;1;0
2574;34;services;divorced;high.school;may;fri;66;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;0;0;1
2575;60;blue-collar;married;basic.4y;nov;tue;347;2;4;1;success;-1.1;94.76700000000001;-50.8;1.035;4963.6;0;0;1;0;1
2576;37;technician;married;professional.course;jun;thu;96;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
2577;47;technician;divorced;high.school;aug;wed;56;5;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
2578;57;admin.;married;university.degree;dec;wed;391;2;999;0;nonexistent;-3.0;92.713;-33.0;0.706;5023.5;1;0;1;0;1
2579;28;admin.;married;university.degree;aug;mon;226;3;999;1;failure;-1.7;94.027;-38.3;0.898;4991.6;0;0;1;0;1
2580;61;admin.;married;university.degree;jun;wed;1076;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;1;0;1;0;1
2581;33;admin.;married;university.degree;may;tue;165;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;1;0;1;0;1
2582;36;technician;married;professional.course;jun;wed;183;9;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
2583;53;services;married;basic.9y;jun;fri;9;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
2584;36;blue-collar;married;university.degree;may;wed;837;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
2585;31;self-employed;married;university.degree;jun;mon;464;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;1;1;0
2586;44;management;divorced;basic.9y;jun;mon;73;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;0;0;1;0;0
2587;37;blue-collar;married;basic.9y;may;thu;271;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
2588;32;technician;single;university.degree;aug;wed;93;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;1;1
2589;44;blue-collar;married;high.school;may;mon;73;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
2590;29;management;single;university.degree;may;fri;468;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;1;0;1
2591;37;management;divorced;university.degree;nov;mon;74;1;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;1;1
2592;48;retired;married;basic.4y;jul;mon;780;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;1;1
2593;33;services;single;university.degree;oct;mon;252;2;3;2;success;-1.1;94.601;-49.5;0.977;4963.6;1;0;1;0;1
2594;38;blue-collar;married;basic.6y;jun;tue;258;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;1;0;0
2595;41;blue-collar;married;basic.4y;apr;mon;197;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;0;1
2596;57;housemaid;married;basic.4y;jul;thu;381;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.966;5228.1;0;0;1;0;0
2597;35;blue-collar;married;basic.9y;jun;fri;15;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
2598;34;blue-collar;married;basic.9y;apr;fri;210;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;0;1
2599;50;entrepreneur;married;basic.9y;jun;fri;82;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;1;0;0
2600;49;management;married;university.degree;apr;thu;289;1;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1;0;0;0;0;1
2601;28;blue-collar;married;basic.9y;may;wed;549;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;0;0;1
2602;53;admin.;single;university.degree;jul;tue;183;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;1
2603;52;admin.;married;professional.course;jul;tue;139;2;6;1;success;-1.7;94.215;-40.3;0.893;4991.6;0;0;1;1;1
2604;35;admin.;single;professional.course;may;tue;352;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
2605;65;technician;married;professional.course;sep;thu;263;1;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6;0;0;0;0;1
2606;26;blue-collar;married;basic.9y;apr;thu;77;3;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;0;0;1;0;1
2607;56;blue-collar;divorced;basic.9y;jul;mon;123;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;1;1
2608;39;housemaid;married;basic.9y;nov;fri;150;4;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;1
2609;23;admin.;single;high.school;jul;mon;34;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
2610;32;admin.;single;university.degree;aug;thu;159;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;0;0;1
2611;35;admin.;single;university.degree;aug;thu;789;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.883;5076.2;0;0;1;0;1
2612;50;management;married;university.degree;jul;thu;650;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
2613;52;management;married;professional.course;may;fri;135;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;1;0;0
2614;58;retired;divorced;university.degree;may;mon;83;4;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0
2615;37;blue-collar;divorced;professional.course;nov;thu;75;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
2616;34;admin.;single;university.degree;nov;thu;169;1;7;2;success;-3.4;92.649;-30.1;0.7140000000000001;5017.5;1;0;0;0;1
2617;54;technician;married;professional.course;may;wed;150;3;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0
2618;60;admin.;married;university.degree;aug;mon;133;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.861;5076.2;0;0;0;0;1
2619;30;blue-collar;married;basic.9y;jul;wed;219;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2620;34;blue-collar;married;basic.9y;apr;thu;234;1;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1;0;0;0;0;1
2621;30;blue-collar;married;high.school;jun;mon;32;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;0;0;1;0;0
2622;43;blue-collar;married;basic.9y;may;fri;226;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;1;0;0
2623;37;blue-collar;married;basic.4y;may;wed;164;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;1;0;1
2624;34;technician;married;high.school;may;mon;347;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;0;0;1
2625;30;admin.;married;high.school;nov;mon;104;1;999;1;failure;-3.4;92.649;-30.1;0.7140000000000001;5017.5;0;0;1;0;1
2626;31;technician;married;basic.6y;nov;thu;51;8;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0
2627;41;services;married;high.school;may;wed;314;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;1;0;1;0;1
2628;48;admin.;married;university.degree;nov;thu;298;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
2629;21;student;single;high.school;oct;mon;328;1;999;0;nonexistent;-3.4;92.431;-26.9;0.7390000000000001;5017.5;1;0;0;0;1
2630;42;admin.;married;university.degree;may;tue;221;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2631;38;blue-collar;married;basic.6y;jul;wed;226;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0
2632;42;self-employed;married;university.degree;may;mon;1002;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
2633;40;technician;married;professional.course;may;thu;105;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0
2634;33;admin.;married;university.degree;jun;tue;286;2;999;0;nonexistent;-1.7;94.055;-39.8;0.7609999999999999;4991.6;0;0;0;0;0
2635;37;admin.;divorced;university.degree;may;mon;230;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;0;1
2636;37;blue-collar;married;high.school;may;tue;26;14;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
2637;38;blue-collar;single;high.school;mar;wed;141;1;999;1;failure;-1.8;93.369;-34.8;0.655;5008.7;1;0;0;0;1
2638;52;management;divorced;university.degree;nov;mon;578;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;0;1
2639;44;technician;single;professional.course;aug;fri;95;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
2640;38;technician;single;high.school;may;wed;152;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2641;24;services;single;high.school;jun;wed;453;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;0;0;1;0;0
2642;32;technician;single;professional.course;jul;thu;234;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;1;1
2643;32;services;married;high.school;may;tue;162;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
2644;44;services;married;university.degree;jun;mon;151;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;1;0;0;1;1
2645;39;services;single;university.degree;nov;thu;43;3;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
2646;57;blue-collar;married;basic.4y;jul;fri;153;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2647;50;admin.;married;university.degree;apr;fri;160;1;999;0;nonexistent;-1.8;93.075;-47.1;1.4;5099.1;1;0;1;0;1
2648;50;services;married;basic.4y;may;wed;507;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;1;0;1;0;0
2649;36;management;married;university.degree;aug;fri;508;4;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;1;1
2650;40;services;divorced;high.school;jun;fri;155;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
2651;47;blue-collar;married;basic.6y;may;thu;93;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;1;1;0
2652;36;student;single;university.degree;may;mon;567;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;0;1
2653;33;admin.;single;high.school;aug;tue;167;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
2654;27;admin.;single;high.school;jul;mon;112;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
2655;60;retired;married;university.degree;aug;mon;430;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;0;0;0;0;1
2656;37;entrepreneur;married;university.degree;nov;mon;215;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;0;0
2657;35;management;married;high.school;nov;tue;159;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;1;0;0
2658;49;admin.;married;basic.4y;may;wed;43;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;1
2659;40;admin.;divorced;university.degree;jul;wed;192;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;0
2660;43;blue-collar;married;basic.9y;may;tue;545;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;0;1
2661;47;admin.;married;university.degree;aug;wed;470;1;4;2;success;-1.7;94.027;-38.3;0.9;4991.6;1;0;0;0;1
2662;33;management;married;university.degree;aug;mon;191;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
2663;40;admin.;single;high.school;jun;fri;97;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;0;0;0
2664;58;blue-collar;married;basic.4y;jul;mon;86;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
2665;46;technician;divorced;professional.course;jul;tue;387;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
2666;38;blue-collar;married;basic.6y;may;mon;221;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0
2667;47;services;divorced;high.school;may;wed;421;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
2668;59;admin.;married;professional.course;aug;fri;1241;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;1;1
2669;35;services;married;basic.9y;jun;thu;98;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;0;0;0;1;0
2670;29;admin.;single;university.degree;aug;tue;112;5;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
2671;50;management;married;professional.course;nov;fri;381;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;1
2672;39;management;divorced;university.degree;nov;thu;10;6;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
2673;32;admin.;single;professional.course;may;fri;6;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;0;1;1
2674;31;technician;married;university.degree;may;wed;125;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0
2675;24;services;married;high.school;jun;mon;298;6;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;0;0;1;0;0
2676;41;services;married;high.school;jun;tue;31;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;1;0
2677;22;services;single;high.school;jun;mon;94;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;0;0;1;0;0
2678;28;self-employed;single;university.degree;jun;mon;373;2;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;0;0;0;0;1
2679;41;admin.;married;basic.9y;jul;wed;120;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0
2680;36;blue-collar;married;basic.9y;jul;thu;218;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
2681;53;admin.;divorced;university.degree;mar;thu;228;1;999;1;failure;-1.8;93.369;-34.8;0.65;5008.7;0;0;1;0;1
